time,energy,datetime,date,year,month,day,hour,minute,runningdate
1611928800,0.28,2021-01-29T14:00:00Z,2021-01-29,2021,1,29,14,0,129
1611930600,0.17,2021-01-29T14:30:00Z,2021-01-29,2021,1,29,14,30,129
1611932400,0.17,2021-01-29T15:00:00Z,2021-01-29,2021,1,29,15,0,129
1611934200,0.26,2021-01-29T15:30:00Z,2021-01-29,2021,1,29,15,30,129
1611936000,0.15,2021-01-29T16:00:00Z,2021-01-29,2021,1,29,16,0,129
1611937800,0.25,2021-01-29T16:30:00Z,2021-01-29,2021,1,29,16,30,129
1611939600,0.25,2021-01-29T17:00:00Z,2021-01-29,2021,1,29,17,0,129
1611941400,0.2,2021-01-29T17:30:00Z,2021-01-29,2021,1,29,17,30,129
1611943200,0.43,2021-01-29T18:00:00Z,2021-01-29,2021,1,29,18,0,129
1611945000,0.54,2021-01-29T18:30:00Z,2021-01-29,2021,1,29,18,30,129
1611946800,0.29,2021-01-29T19:00:00Z,2021-01-29,2021,1,29,19,0,129
1611948600,0.36,2021-01-29T19:30:00Z,2021-01-29,2021,1,29,19,30,129
1611950400,0.21,2021-01-29T20:00:00Z,2021-01-29,2021,1,29,20,0,129
1611952200,0.27,2021-01-29T20:30:00Z,2021-01-29,2021,1,29,20,30,129
1611954000,0.32,2021-01-29T21:00:00Z,2021-01-29,2021,1,29,21,0,129
1611955800,0.37,2021-01-29T21:30:00Z,2021-01-29,2021,1,29,21,30,129
1611957600,0.62,2021-01-29T22:00:00Z,2021-01-29,2021,1,29,22,0,129
1611959400,0.96,2021-01-29T22:30:00Z,2021-01-29,2021,1,29,22,30,129
1611961200,0.3,2021-01-29T23:00:00Z,2021-01-29,2021,1,29,23,0,129
1611963000,0.21,2021-01-29T23:30:00Z,2021-01-29,2021,1,29,23,30,129
1611964800,0.16,2021-01-30T00:00:00Z,2021-01-30,2021,1,30,0,0,130
1611966600,0.15,2021-01-30T00:30:00Z,2021-01-30,2021,1,30,0,30,130
1611968400,0.11,2021-01-30T01:00:00Z,2021-01-30,2021,1,30,1,0,130
1611970200,0.15,2021-01-30T01:30:00Z,2021-01-30,2021,1,30,1,30,130
1611972000,0.1,2021-01-30T02:00:00Z,2021-01-30,2021,1,30,2,0,130
1611973800,0.12,2021-01-30T02:30:00Z,2021-01-30,2021,1,30,2,30,130
1611975600,0.16,2021-01-30T03:00:00Z,2021-01-30,2021,1,30,3,0,130
1611977400,0.13,2021-01-30T03:30:00Z,2021-01-30,2021,1,30,3,30,130
1611979200,0.2,2021-01-30T04:00:00Z,2021-01-30,2021,1,30,4,0,130
1611981000,0.32,2021-01-30T04:30:00Z,2021-01-30,2021,1,30,4,30,130
1611982800,0.19,2021-01-30T05:00:00Z,2021-01-30,2021,1,30,5,0,130
1611984600,0.25,2021-01-30T05:30:00Z,2021-01-30,2021,1,30,5,30,130
1611986400,0.23,2021-01-30T06:00:00Z,2021-01-30,2021,1,30,6,0,130
1611988200,0.24,2021-01-30T06:30:00Z,2021-01-30,2021,1,30,6,30,130
1611990000,0.3,2021-01-30T07:00:00Z,2021-01-30,2021,1,30,7,0,130
1611991800,0.39,2021-01-30T07:30:00Z,2021-01-30,2021,1,30,7,30,130
1611993600,0.55,2021-01-30T08:00:00Z,2021-01-30,2021,1,30,8,0,130
1611995400,0.52,2021-01-30T08:30:00Z,2021-01-30,2021,1,30,8,30,130
1611997200,0.4,2021-01-30T09:00:00Z,2021-01-30,2021,1,30,9,0,130
1611999000,0.35,2021-01-30T09:30:00Z,2021-01-30,2021,1,30,9,30,130
1612000800,0.25,2021-01-30T10:00:00Z,2021-01-30,2021,1,30,10,0,130
1612002600,0.39,2021-01-30T10:30:00Z,2021-01-30,2021,1,30,10,30,130
1612004400,0.54,2021-01-30T11:00:00Z,2021-01-30,2021,1,30,11,0,130
1612006200,0.26,2021-01-30T11:30:00Z,2021-01-30,2021,1,30,11,30,130
1612008000,0.68,2021-01-30T12:00:00Z,2021-01-30,2021,1,30,12,0,130
1612009800,0.27,2021-01-30T12:30:00Z,2021-01-30,2021,1,30,12,30,130
1612011600,0.2,2021-01-30T13:00:00Z,2021-01-30,2021,1,30,13,0,130
1612013400,0.1,2021-01-30T13:30:00Z,2021-01-30,2021,1,30,13,30,130
1612015200,0.37,2021-01-30T14:00:00Z,2021-01-30,2021,1,30,14,0,130
1612017000,0.1,2021-01-30T14:30:00Z,2021-01-30,2021,1,30,14,30,130
1612018800,0.22,2021-01-30T15:00:00Z,2021-01-30,2021,1,30,15,0,130
1612020600,0.22,2021-01-30T15:30:00Z,2021-01-30,2021,1,30,15,30,130
1612022400,0.17,2021-01-30T16:00:00Z,2021-01-30,2021,1,30,16,0,130
1612024200,0.3,2021-01-30T16:30:00Z,2021-01-30,2021,1,30,16,30,130
1612026000,0.25,2021-01-30T17:00:00Z,2021-01-30,2021,1,30,17,0,130
1612027800,0.29,2021-01-30T17:30:00Z,2021-01-30,2021,1,30,17,30,130
1612029600,0.35,2021-01-30T18:00:00Z,2021-01-30,2021,1,30,18,0,130
1612031400,0.93,2021-01-30T18:30:00Z,2021-01-30,2021,1,30,18,30,130
1612033200,0.34,2021-01-30T19:00:00Z,2021-01-30,2021,1,30,19,0,130
1612035000,0.44,2021-01-30T19:30:00Z,2021-01-30,2021,1,30,19,30,130
1612036800,0.22,2021-01-30T20:00:00Z,2021-01-30,2021,1,30,20,0,130
1612038600,0.37,2021-01-30T20:30:00Z,2021-01-30,2021,1,30,20,30,130
1612040400,0.28,2021-01-30T21:00:00Z,2021-01-30,2021,1,30,21,0,130
1612042200,0.52,2021-01-30T21:30:00Z,2021-01-30,2021,1,30,21,30,130
1612044000,0.38,2021-01-30T22:00:00Z,2021-01-30,2021,1,30,22,0,130
1612045800,0.4,2021-01-30T22:30:00Z,2021-01-30,2021,1,30,22,30,130
1612047600,0.29,2021-01-30T23:00:00Z,2021-01-30,2021,1,30,23,0,130
1612049400,0.2,2021-01-30T23:30:00Z,2021-01-30,2021,1,30,23,30,130
1612051200,0.18,2021-01-31T00:00:00Z,2021-01-31,2021,1,31,0,0,131
1612053000,0.18,2021-01-31T00:30:00Z,2021-01-31,2021,1,31,0,30,131
1612054800,0.14,2021-01-31T01:00:00Z,2021-01-31,2021,1,31,1,0,131
1612056600,0.09,2021-01-31T01:30:00Z,2021-01-31,2021,1,31,1,30,131
1612058400,0.1,2021-01-31T02:00:00Z,2021-01-31,2021,1,31,2,0,131
1612060200,0.1,2021-01-31T02:30:00Z,2021-01-31,2021,1,31,2,30,131
1612062000,0.08,2021-01-31T03:00:00Z,2021-01-31,2021,1,31,3,0,131
1612063800,0.17,2021-01-31T03:30:00Z,2021-01-31,2021,1,31,3,30,131
1612065600,0.13,2021-01-31T04:00:00Z,2021-01-31,2021,1,31,4,0,131
1612067400,0.15,2021-01-31T04:30:00Z,2021-01-31,2021,1,31,4,30,131
1612069200,0.13,2021-01-31T05:00:00Z,2021-01-31,2021,1,31,5,0,131
1612071000,0.12,2021-01-31T05:30:00Z,2021-01-31,2021,1,31,5,30,131
1612072800,0.26,2021-01-31T06:00:00Z,2021-01-31,2021,1,31,6,0,131
1612074600,0.13,2021-01-31T06:30:00Z,2021-01-31,2021,1,31,6,30,131
1612076400,0.28,2021-01-31T07:00:00Z,2021-01-31,2021,1,31,7,0,131
1612078200,0.4,2021-01-31T07:30:00Z,2021-01-31,2021,1,31,7,30,131
1612080000,0.46,2021-01-31T08:00:00Z,2021-01-31,2021,1,31,8,0,131
1612081800,0.41,2021-01-31T08:30:00Z,2021-01-31,2021,1,31,8,30,131
1612083600,0.27,2021-01-31T09:00:00Z,2021-01-31,2021,1,31,9,0,131
1612085400,0.3,2021-01-31T09:30:00Z,2021-01-31,2021,1,31,9,30,131
1612087200,0.22,2021-01-31T10:00:00Z,2021-01-31,2021,1,31,10,0,131
1612089000,0.37,2021-01-31T10:30:00Z,2021-01-31,2021,1,31,10,30,131
1612090800,0.28,2021-01-31T11:00:00Z,2021-01-31,2021,1,31,11,0,131
1612092600,0.48,2021-01-31T11:30:00Z,2021-01-31,2021,1,31,11,30,131
1612094400,0.41,2021-01-31T12:00:00Z,2021-01-31,2021,1,31,12,0,131
1612096200,0.32,2021-01-31T12:30:00Z,2021-01-31,2021,1,31,12,30,131
1612098000,1.6,2021-01-31T13:00:00Z,2021-01-31,2021,1,31,13,0,131
1612099800,2.28,2021-01-31T13:30:00Z,2021-01-31,2021,1,31,13,30,131
1612101600,1.24,2021-01-31T14:00:00Z,2021-01-31,2021,1,31,14,0,131
1612103400,1.64,2021-01-31T14:30:00Z,2021-01-31,2021,1,31,14,30,131
1612105200,2.36,2021-01-31T15:00:00Z,2021-01-31,2021,1,31,15,0,131
1612107000,2.07,2021-01-31T15:30:00Z,2021-01-31,2021,1,31,15,30,131
1612108800,2.08,2021-01-31T16:00:00Z,2021-01-31,2021,1,31,16,0,131
1612110600,0.61,2021-01-31T16:30:00Z,2021-01-31,2021,1,31,16,30,131
1612112400,0.35,2021-01-31T17:00:00Z,2021-01-31,2021,1,31,17,0,131
1612114200,0.37,2021-01-31T17:30:00Z,2021-01-31,2021,1,31,17,30,131
1612116000,0.42,2021-01-31T18:00:00Z,2021-01-31,2021,1,31,18,0,131
1612117800,0.54,2021-01-31T18:30:00Z,2021-01-31,2021,1,31,18,30,131
1612119600,0.63,2021-01-31T19:00:00Z,2021-01-31,2021,1,31,19,0,131
1612121400,1.05,2021-01-31T19:30:00Z,2021-01-31,2021,1,31,19,30,131
1612123200,0.36,2021-01-31T20:00:00Z,2021-01-31,2021,1,31,20,0,131
1612125000,0.44,2021-01-31T20:30:00Z,2021-01-31,2021,1,31,20,30,131
1612126800,0.34,2021-01-31T21:00:00Z,2021-01-31,2021,1,31,21,0,131
1612128600,0.53,2021-01-31T21:30:00Z,2021-01-31,2021,1,31,21,30,131
1612130400,0.34,2021-01-31T22:00:00Z,2021-01-31,2021,1,31,22,0,131
1612132200,0.28,2021-01-31T22:30:00Z,2021-01-31,2021,1,31,22,30,131
1612134000,0.28,2021-01-31T23:00:00Z,2021-01-31,2021,1,31,23,0,131
1612135800,0.12,2021-01-31T23:30:00Z,2021-01-31,2021,1,31,23,30,131
1612137600,0.1,2021-02-01T00:00:00Z,2021-02-01,2021,2,1,0,0,201
1612139400,0.13,2021-02-01T00:30:00Z,2021-02-01,2021,2,1,0,30,201
1612141200,0.12,2021-02-01T01:00:00Z,2021-02-01,2021,2,1,1,0,201
1612143000,0.08,2021-02-01T01:30:00Z,2021-02-01,2021,2,1,1,30,201
1612144800,0.12,2021-02-01T02:00:00Z,2021-02-01,2021,2,1,2,0,201
1612146600,0.11,2021-02-01T02:30:00Z,2021-02-01,2021,2,1,2,30,201
1612148400,0.09,2021-02-01T03:00:00Z,2021-02-01,2021,2,1,3,0,201
1612150200,0.11,2021-02-01T03:30:00Z,2021-02-01,2021,2,1,3,30,201
1612152000,0.12,2021-02-01T04:00:00Z,2021-02-01,2021,2,1,4,0,201
1612153800,0.09,2021-02-01T04:30:00Z,2021-02-01,2021,2,1,4,30,201
1612155600,0.16,2021-02-01T05:00:00Z,2021-02-01,2021,2,1,5,0,201
1612157400,0.12,2021-02-01T05:30:00Z,2021-02-01,2021,2,1,5,30,201
1612159200,0.16,2021-02-01T06:00:00Z,2021-02-01,2021,2,1,6,0,201
1612161000,0.29,2021-02-01T06:30:00Z,2021-02-01,2021,2,1,6,30,201
1612162800,0.37,2021-02-01T07:00:00Z,2021-02-01,2021,2,1,7,0,201
1612164600,0.52,2021-02-01T07:30:00Z,2021-02-01,2021,2,1,7,30,201
1612166400,0.27,2021-02-01T08:00:00Z,2021-02-01,2021,2,1,8,0,201
1612168200,0.35,2021-02-01T08:30:00Z,2021-02-01,2021,2,1,8,30,201
1612170000,0.27,2021-02-01T09:00:00Z,2021-02-01,2021,2,1,9,0,201
1612171800,0.56,2021-02-01T09:30:00Z,2021-02-01,2021,2,1,9,30,201
1612173600,0.38,2021-02-01T10:00:00Z,2021-02-01,2021,2,1,10,0,201
1612175400,0.74,2021-02-01T10:30:00Z,2021-02-01,2021,2,1,10,30,201
1612177200,0.34,2021-02-01T11:00:00Z,2021-02-01,2021,2,1,11,0,201
1612179000,0.38,2021-02-01T11:30:00Z,2021-02-01,2021,2,1,11,30,201
1612180800,0.21,2021-02-01T12:00:00Z,2021-02-01,2021,2,1,12,0,201
1612182600,0.13,2021-02-01T12:30:00Z,2021-02-01,2021,2,1,12,30,201
1612184400,0.18,2021-02-01T13:00:00Z,2021-02-01,2021,2,1,13,0,201
1612186200,0.14,2021-02-01T13:30:00Z,2021-02-01,2021,2,1,13,30,201
1612188000,0.17,2021-02-01T14:00:00Z,2021-02-01,2021,2,1,14,0,201
1612189800,0.22,2021-02-01T14:30:00Z,2021-02-01,2021,2,1,14,30,201
1612191600,0.09,2021-02-01T15:00:00Z,2021-02-01,2021,2,1,15,0,201
1612193400,0.2,2021-02-01T15:30:00Z,2021-02-01,2021,2,1,15,30,201
1612195200,0.12,2021-02-01T16:00:00Z,2021-02-01,2021,2,1,16,0,201
1612197000,0.22,2021-02-01T16:30:00Z,2021-02-01,2021,2,1,16,30,201
1612198800,0.12,2021-02-01T17:00:00Z,2021-02-01,2021,2,1,17,0,201
1612200600,0.64,2021-02-01T17:30:00Z,2021-02-01,2021,2,1,17,30,201
1612202400,0.59,2021-02-01T18:00:00Z,2021-02-01,2021,2,1,18,0,201
1612204200,0.38,2021-02-01T18:30:00Z,2021-02-01,2021,2,1,18,30,201
1612206000,0.19,2021-02-01T19:00:00Z,2021-02-01,2021,2,1,19,0,201
1612207800,0.28,2021-02-01T19:30:00Z,2021-02-01,2021,2,1,19,30,201
1612209600,0.18,2021-02-01T20:00:00Z,2021-02-01,2021,2,1,20,0,201
1612211400,0.32,2021-02-01T20:30:00Z,2021-02-01,2021,2,1,20,30,201
1612213200,0.44,2021-02-01T21:00:00Z,2021-02-01,2021,2,1,21,0,201
1612215000,0.4,2021-02-01T21:30:00Z,2021-02-01,2021,2,1,21,30,201
1612216800,0.38,2021-02-01T22:00:00Z,2021-02-01,2021,2,1,22,0,201
1612218600,0.3,2021-02-01T22:30:00Z,2021-02-01,2021,2,1,22,30,201
1612220400,0.28,2021-02-01T23:00:00Z,2021-02-01,2021,2,1,23,0,201
1612222200,0.16,2021-02-01T23:30:00Z,2021-02-01,2021,2,1,23,30,201
1612224000,0.11,2021-02-02T00:00:00Z,2021-02-02,2021,2,2,0,0,202
1612225800,0.1,2021-02-02T00:30:00Z,2021-02-02,2021,2,2,0,30,202
1612227600,0.13,2021-02-02T01:00:00Z,2021-02-02,2021,2,2,1,0,202
1612229400,0.1,2021-02-02T01:30:00Z,2021-02-02,2021,2,2,1,30,202
1612231200,0.13,2021-02-02T02:00:00Z,2021-02-02,2021,2,2,2,0,202
1612233000,0.08,2021-02-02T02:30:00Z,2021-02-02,2021,2,2,2,30,202
1612234800,0.12,2021-02-02T03:00:00Z,2021-02-02,2021,2,2,3,0,202
1612236600,0.12,2021-02-02T03:30:00Z,2021-02-02,2021,2,2,3,30,202
1612238400,0.13,2021-02-02T04:00:00Z,2021-02-02,2021,2,2,4,0,202
1612240200,0.17,2021-02-02T04:30:00Z,2021-02-02,2021,2,2,4,30,202
1612242000,0.13,2021-02-02T05:00:00Z,2021-02-02,2021,2,2,5,0,202
1612243800,0.26,2021-02-02T05:30:00Z,2021-02-02,2021,2,2,5,30,202
1612245600,0.12,2021-02-02T06:00:00Z,2021-02-02,2021,2,2,6,0,202
1612247400,0.3,2021-02-02T06:30:00Z,2021-02-02,2021,2,2,6,30,202
1612249200,0.46,2021-02-02T07:00:00Z,2021-02-02,2021,2,2,7,0,202
1612251000,0.55,2021-02-02T07:30:00Z,2021-02-02,2021,2,2,7,30,202
1612252800,0.34,2021-02-02T08:00:00Z,2021-02-02,2021,2,2,8,0,202
1612254600,0.33,2021-02-02T08:30:00Z,2021-02-02,2021,2,2,8,30,202
1612256400,0.23,2021-02-02T09:00:00Z,2021-02-02,2021,2,2,9,0,202
1612258200,0.12,2021-02-02T09:30:00Z,2021-02-02,2021,2,2,9,30,202
1612260000,0.23,2021-02-02T10:00:00Z,2021-02-02,2021,2,2,10,0,202
1612261800,0.33,2021-02-02T10:30:00Z,2021-02-02,2021,2,2,10,30,202
1612263600,0.16,2021-02-02T11:00:00Z,2021-02-02,2021,2,2,11,0,202
1612265400,0.26,2021-02-02T11:30:00Z,2021-02-02,2021,2,2,11,30,202
1612267200,0.21,2021-02-02T12:00:00Z,2021-02-02,2021,2,2,12,0,202
1612269000,0.22,2021-02-02T12:30:00Z,2021-02-02,2021,2,2,12,30,202
1612270800,0.28,2021-02-02T13:00:00Z,2021-02-02,2021,2,2,13,0,202
1612272600,0.13,2021-02-02T13:30:00Z,2021-02-02,2021,2,2,13,30,202
1612274400,0.28,2021-02-02T14:00:00Z,2021-02-02,2021,2,2,14,0,202
1612276200,0.21,2021-02-02T14:30:00Z,2021-02-02,2021,2,2,14,30,202
1612278000,0.3,2021-02-02T15:00:00Z,2021-02-02,2021,2,2,15,0,202
1612279800,0.23,2021-02-02T15:30:00Z,2021-02-02,2021,2,2,15,30,202
1612281600,0.32,2021-02-02T16:00:00Z,2021-02-02,2021,2,2,16,0,202
1612283400,0.62,2021-02-02T16:30:00Z,2021-02-02,2021,2,2,16,30,202
1612285200,0.63,2021-02-02T17:00:00Z,2021-02-02,2021,2,2,17,0,202
1612287000,0.3,2021-02-02T17:30:00Z,2021-02-02,2021,2,2,17,30,202
1612288800,0.27,2021-02-02T18:00:00Z,2021-02-02,2021,2,2,18,0,202
1612290600,0.44,2021-02-02T18:30:00Z,2021-02-02,2021,2,2,18,30,202
1612292400,0.81,2021-02-02T19:00:00Z,2021-02-02,2021,2,2,19,0,202
1612294200,0.42,2021-02-02T19:30:00Z,2021-02-02,2021,2,2,19,30,202
1612296000,0.62,2021-02-02T20:00:00Z,2021-02-02,2021,2,2,20,0,202
1612297800,2.08,2021-02-02T20:30:00Z,2021-02-02,2021,2,2,20,30,202
1612299600,0.47,2021-02-02T21:00:00Z,2021-02-02,2021,2,2,21,0,202
1612301400,0.46,2021-02-02T21:30:00Z,2021-02-02,2021,2,2,21,30,202
1612303200,0.36,2021-02-02T22:00:00Z,2021-02-02,2021,2,2,22,0,202
1612305000,0.33,2021-02-02T22:30:00Z,2021-02-02,2021,2,2,22,30,202
1612306800,0.22,2021-02-02T23:00:00Z,2021-02-02,2021,2,2,23,0,202
1612308600,0.14,2021-02-02T23:30:00Z,2021-02-02,2021,2,2,23,30,202
1612310400,0.09,2021-02-03T00:00:00Z,2021-02-03,2021,2,3,0,0,203
1612312200,0.13,2021-02-03T00:30:00Z,2021-02-03,2021,2,3,0,30,203
1612314000,0.1,2021-02-03T01:00:00Z,2021-02-03,2021,2,3,1,0,203
1612315800,0.1,2021-02-03T01:30:00Z,2021-02-03,2021,2,3,1,30,203
1612317600,0.11,2021-02-03T02:00:00Z,2021-02-03,2021,2,3,2,0,203
1612319400,0.12,2021-02-03T02:30:00Z,2021-02-03,2021,2,3,2,30,203
1612321200,0.17,2021-02-03T03:00:00Z,2021-02-03,2021,2,3,3,0,203
1612323000,0.13,2021-02-03T03:30:00Z,2021-02-03,2021,2,3,3,30,203
1612324800,0.29,2021-02-03T04:00:00Z,2021-02-03,2021,2,3,4,0,203
1612326600,0.15,2021-02-03T04:30:00Z,2021-02-03,2021,2,3,4,30,203
1612328400,0.13,2021-02-03T05:00:00Z,2021-02-03,2021,2,3,5,0,203
1612330200,0.26,2021-02-03T05:30:00Z,2021-02-03,2021,2,3,5,30,203
1612332000,0.17,2021-02-03T06:00:00Z,2021-02-03,2021,2,3,6,0,203
1612333800,0.43,2021-02-03T06:30:00Z,2021-02-03,2021,2,3,6,30,203
1612335600,0.37,2021-02-03T07:00:00Z,2021-02-03,2021,2,3,7,0,203
1612337400,0.57,2021-02-03T07:30:00Z,2021-02-03,2021,2,3,7,30,203
1612339200,0.47,2021-02-03T08:00:00Z,2021-02-03,2021,2,3,8,0,203
1612341000,0.22,2021-02-03T08:30:00Z,2021-02-03,2021,2,3,8,30,203
1612342800,0.25,2021-02-03T09:00:00Z,2021-02-03,2021,2,3,9,0,203
1612344600,0.31,2021-02-03T09:30:00Z,2021-02-03,2021,2,3,9,30,203
1612346400,0.29,2021-02-03T10:00:00Z,2021-02-03,2021,2,3,10,0,203
1612348200,0.77,2021-02-03T10:30:00Z,2021-02-03,2021,2,3,10,30,203
1612350000,0.38,2021-02-03T11:00:00Z,2021-02-03,2021,2,3,11,0,203
1612351800,0.4,2021-02-03T11:30:00Z,2021-02-03,2021,2,3,11,30,203
1612353600,0.28,2021-02-03T12:00:00Z,2021-02-03,2021,2,3,12,0,203
1612355400,0.16,2021-02-03T12:30:00Z,2021-02-03,2021,2,3,12,30,203
1612357200,0.28,2021-02-03T13:00:00Z,2021-02-03,2021,2,3,13,0,203
1612359000,0.13,2021-02-03T13:30:00Z,2021-02-03,2021,2,3,13,30,203
1612360800,0.18,2021-02-03T14:00:00Z,2021-02-03,2021,2,3,14,0,203
1612362600,0.18,2021-02-03T14:30:00Z,2021-02-03,2021,2,3,14,30,203
1612364400,0.1,2021-02-03T15:00:00Z,2021-02-03,2021,2,3,15,0,203
1612366200,0.24,2021-02-03T15:30:00Z,2021-02-03,2021,2,3,15,30,203
1612368000,0.1,2021-02-03T16:00:00Z,2021-02-03,2021,2,3,16,0,203
1612369800,0.14,2021-02-03T16:30:00Z,2021-02-03,2021,2,3,16,30,203
1612371600,0.34,2021-02-03T17:00:00Z,2021-02-03,2021,2,3,17,0,203
1612373400,0.9,2021-02-03T17:30:00Z,2021-02-03,2021,2,3,17,30,203
1612375200,0.43,2021-02-03T18:00:00Z,2021-02-03,2021,2,3,18,0,203
1612377000,0.34,2021-02-03T18:30:00Z,2021-02-03,2021,2,3,18,30,203
1612378800,0.24,2021-02-03T19:00:00Z,2021-02-03,2021,2,3,19,0,203
1612380600,0.36,2021-02-03T19:30:00Z,2021-02-03,2021,2,3,19,30,203
1612382400,0.42,2021-02-03T20:00:00Z,2021-02-03,2021,2,3,20,0,203
1612384200,0.38,2021-02-03T20:30:00Z,2021-02-03,2021,2,3,20,30,203
1612386000,0.42,2021-02-03T21:00:00Z,2021-02-03,2021,2,3,21,0,203
1612387800,0.35,2021-02-03T21:30:00Z,2021-02-03,2021,2,3,21,30,203
1612389600,0.39,2021-02-03T22:00:00Z,2021-02-03,2021,2,3,22,0,203
1612391400,0.25,2021-02-03T22:30:00Z,2021-02-03,2021,2,3,22,30,203
1612393200,0.32,2021-02-03T23:00:00Z,2021-02-03,2021,2,3,23,0,203
1612395000,0.12,2021-02-03T23:30:00Z,2021-02-03,2021,2,3,23,30,203
1612396800,0.13,2021-02-04T00:00:00Z,2021-02-04,2021,2,4,0,0,204
1612398600,0.11,2021-02-04T00:30:00Z,2021-02-04,2021,2,4,0,30,204
1612400400,0.11,2021-02-04T01:00:00Z,2021-02-04,2021,2,4,1,0,204
1612402200,0.12,2021-02-04T01:30:00Z,2021-02-04,2021,2,4,1,30,204
1612404000,0.1,2021-02-04T02:00:00Z,2021-02-04,2021,2,4,2,0,204
1612405800,0.12,2021-02-04T02:30:00Z,2021-02-04,2021,2,4,2,30,204
1612407600,0.12,2021-02-04T03:00:00Z,2021-02-04,2021,2,4,3,0,204
1612409400,0.16,2021-02-04T03:30:00Z,2021-02-04,2021,2,4,3,30,204
1612411200,0.17,2021-02-04T04:00:00Z,2021-02-04,2021,2,4,4,0,204
1612413000,0.27,2021-02-04T04:30:00Z,2021-02-04,2021,2,4,4,30,204
1612414800,0.19,2021-02-04T05:00:00Z,2021-02-04,2021,2,4,5,0,204
1612416600,0.26,2021-02-04T05:30:00Z,2021-02-04,2021,2,4,5,30,204
1612418400,0.18,2021-02-04T06:00:00Z,2021-02-04,2021,2,4,6,0,204
1612420200,0.41,2021-02-04T06:30:00Z,2021-02-04,2021,2,4,6,30,204
1612422000,0.43,2021-02-04T07:00:00Z,2021-02-04,2021,2,4,7,0,204
1612423800,0.56,2021-02-04T07:30:00Z,2021-02-04,2021,2,4,7,30,204
1612425600,0.41,2021-02-04T08:00:00Z,2021-02-04,2021,2,4,8,0,204
1612427400,0.35,2021-02-04T08:30:00Z,2021-02-04,2021,2,4,8,30,204
1612429200,0.29,2021-02-04T09:00:00Z,2021-02-04,2021,2,4,9,0,204
1612431000,0.28,2021-02-04T09:30:00Z,2021-02-04,2021,2,4,9,30,204
1612432800,0.18,2021-02-04T10:00:00Z,2021-02-04,2021,2,4,10,0,204
1612434600,0.27,2021-02-04T10:30:00Z,2021-02-04,2021,2,4,10,30,204
1612436400,0.26,2021-02-04T11:00:00Z,2021-02-04,2021,2,4,11,0,204
1612438200,0.17,2021-02-04T11:30:00Z,2021-02-04,2021,2,4,11,30,204
1612440000,0.23,2021-02-04T12:00:00Z,2021-02-04,2021,2,4,12,0,204
1612441800,0.19,2021-02-04T12:30:00Z,2021-02-04,2021,2,4,12,30,204
1612443600,0.2,2021-02-04T13:00:00Z,2021-02-04,2021,2,4,13,0,204
1612445400,0.25,2021-02-04T13:30:00Z,2021-02-04,2021,2,4,13,30,204
1612447200,0.11,2021-02-04T14:00:00Z,2021-02-04,2021,2,4,14,0,204
1612449000,0.27,2021-02-04T14:30:00Z,2021-02-04,2021,2,4,14,30,204
1612450800,0.11,2021-02-04T15:00:00Z,2021-02-04,2021,2,4,15,0,204
1612452600,0.24,2021-02-04T15:30:00Z,2021-02-04,2021,2,4,15,30,204
1612454400,0.12,2021-02-04T16:00:00Z,2021-02-04,2021,2,4,16,0,204
1612456200,0.26,2021-02-04T16:30:00Z,2021-02-04,2021,2,4,16,30,204
1612458000,0.2,2021-02-04T17:00:00Z,2021-02-04,2021,2,4,17,0,204
1612459800,0.21,2021-02-04T17:30:00Z,2021-02-04,2021,2,4,17,30,204
1612461600,0.3,2021-02-04T18:00:00Z,2021-02-04,2021,2,4,18,0,204
1612463400,0.73,2021-02-04T18:30:00Z,2021-02-04,2021,2,4,18,30,204
1612465200,0.36,2021-02-04T19:00:00Z,2021-02-04,2021,2,4,19,0,204
1612467000,0.27,2021-02-04T19:30:00Z,2021-02-04,2021,2,4,19,30,204
1612468800,0.37,2021-02-04T20:00:00Z,2021-02-04,2021,2,4,20,0,204
1612470600,0.19,2021-02-04T20:30:00Z,2021-02-04,2021,2,4,20,30,204
1612472400,0.42,2021-02-04T21:00:00Z,2021-02-04,2021,2,4,21,0,204
1612474200,0.3,2021-02-04T21:30:00Z,2021-02-04,2021,2,4,21,30,204
1612476000,0.34,2021-02-04T22:00:00Z,2021-02-04,2021,2,4,22,0,204
1612477800,0.29,2021-02-04T22:30:00Z,2021-02-04,2021,2,4,22,30,204
1612479600,0.31,2021-02-04T23:00:00Z,2021-02-04,2021,2,4,23,0,204
1612481400,0.28,2021-02-04T23:30:00Z,2021-02-04,2021,2,4,23,30,204
1612483200,0.21,2021-02-05T00:00:00Z,2021-02-05,2021,2,5,0,0,205
1612485000,0.17,2021-02-05T00:30:00Z,2021-02-05,2021,2,5,0,30,205
1612486800,0.16,2021-02-05T01:00:00Z,2021-02-05,2021,2,5,1,0,205
1612488600,0.14,2021-02-05T01:30:00Z,2021-02-05,2021,2,5,1,30,205
1612490400,0.16,2021-02-05T02:00:00Z,2021-02-05,2021,2,5,2,0,205
1612492200,0.16,2021-02-05T02:30:00Z,2021-02-05,2021,2,5,2,30,205
1612494000,0.14,2021-02-05T03:00:00Z,2021-02-05,2021,2,5,3,0,205
1612495800,0.13,2021-02-05T03:30:00Z,2021-02-05,2021,2,5,3,30,205
1612497600,0.17,2021-02-05T04:00:00Z,2021-02-05,2021,2,5,4,0,205
